split,pair_id,classification,first_row_index,second_row_index,first_review_id,second_review_id,hamming_distance,length_ratio,character_trigram_jaccard,sequence_ratio,has_label_conflict,has_mixed_missing_labels,first_preview,second_preview,conflicting_label_columns,mixed_missing_label_columns
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,12495,34603,12496,34604,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,12495,66540,12496,66541,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,21901,34603,21902,34604,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,21901,66540,21902,66541,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,22596,34603,22597,34604,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,22596,66540,22597,66541,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,24811,34603,24812,34604,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,24811,66540,24812,66541,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,26102,34603,26103,34604,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,26102,66540,26103,66541,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,27966,34603,27967,34604,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,27966,66540,27967,66541,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,28365,34603,28366,34604,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,888e88ae0b5aba3b2787bdf6b385c9d93a3f5cee081604ca7b5108a34d1c6ca3,high_confidence,28365,66540,28366,66541,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,35846,34604,35847,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,37482,34604,37483,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,42040,34604,42041,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,45994,34604,45995,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,47097,34604,47098,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,49081,34604,49082,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,50690,34604,50691,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,51768,34604,51769,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,63216,34604,63217,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,72409,34604,72410,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,75049,34604,75050,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,81581,34604,81582,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,83209,34604,83210,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
train,47199b26c04cf6cbbeace22ca06888978ca974fec0638b5af852b7217e966a0c,high_confidence,34603,88856,34604,88857,0,0.9951219512195122,0.9732620320855615,0.9975550122249389,False,False,"Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình, tiền nào của nấy. Shop đó...","Chất liệu cotton tàm tạm, kiểu dáng cơ bản mặc ở nhà hợp lý. Tay áo hơi dài một chút nhưng xắn lên vẫn ổn. Giá cả ở mức trung bình tiền nào của nấy. Shop đón...",,
